raceId,driverId,stint_id,stint_start_lap,stint_end_lap,stint_length,mean_lap_time_ms,median_lap_time_ms,std_lap_time_ms,max_tyre_age,degradation_slope_ms_per_lap
1,1,1,1,58,58,90830.0,90830.0,16066.158257927875,58,37.3414131471285
1,2,1,1,58,58,91713.5,91713.5,14275.663644988266,58,-66.8180811467594
1,3,1,1,58,58,90887.0,90887.0,16311.606141552105,58,74.03660524777753
1,4,1,1,58,58,90817.0,90817.0,16337.006697956096,58,52.60718570242089
1,6,1,1,17,17,90952.0,90952.0,3476.084498566808,17,-316.42647058823525
1,7,1,1,58,58,91764.5,91764.5,13483.433865159433,58,-8.594666092466708
1,8,1,1,55,55,90725.0,90725.0,15110.488166980058,55,-26.906493506493522
1,9,1,1,55,55,89854.0,89854.0,14457.764584231689,55,-166.83412698412704
1,10,1,1,58,58,90787.5,90787.5,16013.240225153351,58,48.70463563936142
1,12,1,1,24,24,91824.0,91824.0,19916.075088964575,24,1738.4843478260868
1,13,1,1,45,45,90374.0,90374.0,15651.280610044134,45,-70.18326745718052
1,15,1,1,58,58,90767.0,90767.0,16254.859975153808,58,33.77950721338708
1,16,1,1,58,58,91423.0,91423.0,14862.917844816557,58,-66.07422559906479
1,17,1,1,57,57,92341.0,92341.0,17914.27977810007,57,-12.322206378014268
1,18,1,1,58,58,88953.5,88953.5,21739.20598885832,58,159.42169860653976
1,20,1,1,56,56,89233.5,89233.5,18215.44877287073,56,10.750956937799062
1,21,1,1,58,58,91143.0,91143.0,15242.933002233753,58,30.499246362545755
1,22,1,1,58,58,90499.5,90499.5,16828.34139090494,58,81.76348088221724
1,67,1,1,58,58,91203.5,91203.5,15689.146563581044,58,49.66273954904797
2,1,1,1,31,31,100617.0,100617.0,14261.50955740359,31,1083.406451612903
2,2,1,1,31,31,101076.0,101076.0,11908.317224185288,31,879.6846774193546
2,3,1,1,31,31,99243.0,99243.0,17024.388034791125,31,1403.673387096774
2,4,1,1,31,31,101071.0,101071.0,17321.417690433183,31,1331.2931451612899
2,6,1,1,31,31,101063.0,101063.0,16541.608514770083,31,1263.8354838709674
2,7,1,1,31,31,101911.0,101911.0,14524.967133603368,31,1047.4846774193545
2,8,1,1,31,31,101021.0,101021.0,18107.839831445675,31,1411.304838709677
2,9,1,1,1,1,122738.0,122738.0,,1,
2,10,1,1,31,31,101219.0,101219.0,11415.727637357259,31,838.3294354838706
2,12,1,1,31,31,101056.0,101056.0,17401.95863985506,31,1330.6092741935481
2,13,1,1,31,31,101164.0,101164.0,15450.193591785697,31,1165.2032258064512
2,15,1,1,31,31,99559.0,99559.0,14480.85938688708,31,1242.0020161290317
2,16,1,1,30,30,104356.5,104356.5,13231.538244907008,30,974.150389321468
2,17,1,1,31,31,100858.0,100858.0,14041.08733390258,31,1076.306451612903
2,18,1,1,31,31,98458.0,98458.0,13173.144723955607,31,1084.1838709677418
2,20,1,1,30,30,101122.0,101122.0,11182.14691741968,30,770.6082313681866
2,21,1,1,29,29,102284.0,102284.0,11863.073092356013,29,923.3798029556651
2,22,1,1,31,31,98777.0,98777.0,14911.030505628536,31,1227.5016129032256
2,67,1,1,30,30,100546.0,100546.0,11824.580642074357,30,459.2929922135705
3,1,1,1,56,56,118012.0,118012.0,19488.05756680098,56,-762.1545112781954
3,2,1,1,56,56,119725.0,119725.0,18578.36572369353,56,-772.4938140806562
3,3,1,1,55,55,120550.0,120550.0,18943.163712423826,55,-729.258080808081
3,4,1,1,56,56,118291.5,118291.5,19295.056406058702,56,-776.19022556391
3,5,1,1,56,56,117968.5,117968.5,19688.41234415416,56,-782.771326042379
3,6,1,1,43,43,122873.0,122873.0,20504.466770151328,43,-904.1562971911812
3,7,1,1,56,56,119380.0,119380.0,19938.368508518804,56,-780.9065276828433
3,8,1,1,56,56,118559.0,118559.0,19338.654601524835,56,-766.0726247436776
3,9,1,1,56,56,119344.5,119344.5,19483.204741287045,56,-805.4749145591251
3,10,1,1,56,56,118246.5,118246.5,20140.167636547794,56,-818.1665413533836
3,12,1,1,54,54,120816.0,120816.0,20696.611283877348,54,-719.7671812464266
3,13,1,1,20,20,124839.0,124839.0,25218.487632770713,20,-3507.3007518797003
3,15,1,1,18,18,146444.0,146444.0,31981.071587104096,18,-1716.523219814241
3,16,1,1,50,50,119383.5,119383.5,20370.566066503794,50,-976.5557262905162
3,17,1,1,56,56,116449.0,116449.0,20134.523494751837,56,-789.9456937799042
3,18,1,1,56,56,117126.5,117126.5,20282.66331957086,56,-740.912918660287
3,20,1,1,56,56,115801.5,115801.5,20264.030468050165,56,-774.8353725222146
3,21,1,1,55,55,120257.0,120257.0,19165.208549138893,55,-777.234487734488
3,22,1,1,56,56,118010.0,118010.0,19540.34687418092,56,-747.0234791524266
3,67,1,1,56,56,117995.5,117995.5,19546.799799854292,56,-754.0526315789476
4,1,1,1,57,57,96161.0,96161.0,4439.437934771894,57,-1.6931553020482126
4,2,1,1,56,56,97664.0,97664.0,5108.286386499252,56,-117.29330143540666
4,3,1,1,57,57,96472.0,96472.0,4434.211871254343,57,0.863170858179944
4,4,1,1,57,57,96520.0,96520.0,4495.926920523366,57,-16.198470313715358
4,5,1,1,57,57,96690.0,96690.0,4739.108319852295,57,-72.13734767954367
4,6,1,1,48,48,97463.0,97463.0,6041.193272784044,48,-120.87109205384277
4,7,1,1,57,57,96599.0,96599.0,4981.729157480988,57,-75.43855327975112
4,8,1,1,57,57,96239.0,96239.0,4972.663233528408,57,0.49261083743842565
4,9,1,1,56,56,97460.0,97460.0,5284.321293824171,56,-93.36650717703345
4,10,1,1,57,57,96581.0,96581.0,4754.432118038661,57,-12.663015296862843
4,12,1,1,57,57,96692.0,96692.0,4595.1803187311525,57,-26.440303344568335
4,13,1,1,56,56,96973.0,96973.0,5858.323396267887,56,-45.019036226931
4,15,1,1,57,57,95890.0,95890.0,4597.070447156025,57,-10.671765620948936
4,16,1,1,56,56,97552.0,97552.0,4664.37388832948,56,-24.641900205058082
4,17,1,1,57,57,96822.0,96822.0,4928.139463726127,57,-61.15063520871148
4,18,1,1,57,57,95608.0,95608.0,4887.271931169575,57,6.619004407570652
4,20,1,1,57,57,95849.0,95849.0,4450.180222829651,57,-6.937710655950224
4,21,1,1,56,56,97104.5,97104.5,4884.196518982313,56,-0.31760082023239344
4,22,1,1,57,57,95845.0,95845.0,5258.232518148306,57,-6.587956961368936
4,67,1,1,56,56,97290.0,97290.0,5166.32071182216,56,-39.950786056049225
5,1,1,1,65,65,85447.0,85447.0,13800.859999366527,65,-291.7031905594406
5,2,1,1,66,66,84983.5,84983.5,13720.080372758935,66,-301.6083916083915
5,3,1,1,66,66,84916.5,84916.5,13816.606336322744,66,-278.51645965974313
5,4,1,1,66,66,84687.5,84687.5,13946.252130138377,66,-301.6379918588873
5,5,1,1,7,7,137007.0,137007.0,19575.245617871562,7,-1927.4285714285713
5,6,1,1,65,65,85710.0,85710.0,13953.420214647676,65,-295.7461538461538
5,8,1,1,17,17,85860.0,85860.0,23503.09316845964,17,-3556.1372549019616
5,9,1,1,65,65,85486.0,85486.0,13761.049978667499,65,-301.8259615384614
5,10,1,1,65,65,85314.0,85314.0,13783.445673946502,65,-301.850611888112
5,12,1,1,65,65,85231.0,85231.0,13762.770008844373,65,-309.6140297202796
5,13,1,1,66,66,84468.0,84468.0,14024.035289883153,66,-255.35587099467682
5,17,1,1,66,66,84086.5,84086.5,14094.594287877178,66,-305.1309884145704
5,18,1,1,66,66,84096.5,84096.5,14152.09455773581,66,-297.68996973176064
5,20,1,1,66,66,84148.0,84148.0,14034.733202704474,66,-299.69533451622993
5,21,1,1,65,65,85365.0,85365.0,13878.378296278544,65,-303.49130244755224
5,22,1,1,66,66,83908.5,83908.5,14222.903342102405,66,-286.38755870994663
6,1,1,1,77,77,77410.0,77410.0,5071.578920422094,77,-64.57261159892732
6,2,1,1,77,77,77881.0,77881.0,3504.705109415698,77,-30.482964404017064
6,3,1,1,78,78,76814.5,76814.5,3322.0691613040667,78,-42.744976542444874
6,4,1,1,78,78,76937.0,76937.0,3314.2830420395,78,-59.148029186003875
6,5,1,1,51,51,76958.0,76958.0,3462.5081882539303,51,-119.24144796380094
6,6,1,1,76,76,77615.0,77615.0,3435.446231645366,76,-38.13170198222831
6,7,1,1,78,78,77357.0,77357.0,2937.9420764126075,78,-52.971003679864424
6,8,1,1,78,78,76759.0,76759.0,3391.504850679292,78,-38.72739918309539
6,9,1,1,28,28,78464.5,78464.5,8120.422126786007,28,-510.0566502463054
6,10,1,1,77,77,77680.0,77680.0,3815.5327145448737,77,-61.74725274725274
6,12,1,1,10,10,79910.5,79910.5,4828.811673463544,10,-719.8787878787878
6,13,1,1,78,78,76671.0,76671.0,3272.8588112741463,78,-41.35654219198521
6,15,1,1,77,77,77689.0,77689.0,3976.896362026473,77,-42.77377885272618
6,16,1,1,77,77,77536.0,77536.0,4675.684447613733,77,-80.25419317524585
6,17,1,1,78,78,76623.5,76623.5,3326.3843156473386,78,-47.24822013429607
6,18,1,1,78,78,76888.5,76888.5,2903.4923949006793,78,-21.226747935608678
6,20,1,1,15,15,79878.0,79878.0,6722.526772689255,15,-118.61428571428567
6,21,1,1,78,78,77360.5,77360.5,3042.1052261758127,78,-54.98443328823075
6,22,1,1,78,78,76676.5,76676.5,2995.162973989773,78,-38.84275218452436
6,67,1,1,10,10,80037.0,80037.0,4979.80488350475,10,-801.9818181818182
7,1,1,1,58,58,89731.0,89731.0,3860.7869930477427,58,-59.512073579624115
7,2,1,1,58,58,89423.5,89423.5,3901.3071111021413,58,-50.463594696853164
7,3,1,1,58,58,88964.0,88964.0,4211.477146404624,58,-29.52065581838874
7,4,1,1,58,58,89611.5,89611.5,4126.3001287559155,58,-39.755267772001616
7,5,1,1,57,57,90071.0,90071.0,4185.134149312822,57,-29.276963961628226
7,6,1,1,58,58,89170.0,89170.0,6007.64350436168,58,-24.249592420560475
7,7,1,1,57,57,90500.0,90500.0,3718.8117013267542,57,-70.16995073891623
7,8,1,1,58,58,89150.5,89150.5,4375.486091533725,58,-55.8753575932819
7,9,1,1,58,58,89300.5,89300.5,4117.988821029881,58,-46.196468670214415
7,10,1,1,58,58,89106.5,89106.5,3982.5625802599293,58,-47.95579685625518
7,12,1,1,57,57,89960.0,89960.0,5781.32709504919,57,-19.08121597096187
7,13,1,1,58,58,88998.5,88998.5,4286.201185777524,58,-37.878372143098815
7,15,1,1,58,58,88898.0,88898.0,4141.7347178907685,58,-34.085484019809876
7,16,1,1,57,57,90048.0,90048.0,4574.296508288387,57,-38.115763546798036
7,17,1,1,58,58,88607.0,88607.0,4126.107524714443,58,-23.079639484450457
7,18,1,1,58,58,88484.5,88484.5,4075.719632344221,58,13.324556276723373
7,20,1,1,58,58,88380.5,88380.5,4583.96764138509,58,-17.606416684610416
7,21,1,1,4,4,96731.0,96731.0,4230.266500667147,4,-1357.999999999999
7,22,1,1,47,47,89749.0,89749.0,4988.359612209366,47,-78.5649861239593
7,67,1,1,57,57,90074.0,90074.0,4464.436634030452,57,-56.24980554835368
8,1,1,1,59,59,83941.0,83941.0,4320.792368738209,59,-21.748568088836958
8,2,1,1,59,59,83830.0,83830.0,4492.685902936352,59,-54.78568088836937
8,3,1,1,60,60,82636.5,82636.5,4154.4989585180665,60,-10.666601833842753
8,4,1,1,59,59,83244.0,83244.0,4284.222684788687,59,-73.30023378141442
8,5,1,1,36,36,84204.5,84204.5,9674.196572850831,36,219.10604890604893
8,6,1,1,60,60,83095.0,83095.0,4398.464003182036,60,-12.652097804945813
8,7,1,1,37,37,84146.0,84146.0,8688.725904345281,37,239.09577999051675
8,8,1,1,60,60,83053.5,83053.5,4185.106561630588,60,-6.460016671297582
8,9,1,1,59,59,82901.0,82901.0,4560.933510076971,59,-42.58211572180014
8,10,1,1,60,60,82949.0,82949.0,4627.783698507255,60,-14.127674353987203
8,12,1,1,59,59,83555.0,83555.0,4137.777840888685,59,-62.23950905902981
8,13,1,1,60,60,82505.0,82505.0,4179.331865445173,60,-8.873992775771036
8,15,1,1,60,60,83010.5,83010.5,4322.6821683453745,60,1.316671297582655
8,16,1,1,59,59,84125.0,84125.0,4301.745965788643,59,-50.52969023962597
8,17,1,1,60,60,82053.0,82053.0,4447.29808991538,60,-6.629952764656844
8,18,1,1,60,60,82768.0,82768.0,4287.025832553736,60,-28.612420116699106
8,20,1,1,60,60,81838.5,81838.5,4454.253820850916,60,20.085634898582946
8,21,1,1,60,60,82957.0,82957.0,4374.536756750159,60,-15.500639066407333
8,22,1,1,60,60,82590.0,82590.0,4165.103657495647,60,1.0164212281189329
8,67,1,1,59,59,84173.0,84173.0,4466.149243788947,59,-34.62688486265341
9,1,1,1,59,59,97386.0,97386.0,10251.73501735975,59,-199.3331969608417
9,2,1,1,60,60,97074.5,97074.5,4215.396856045084,60,-44.626479577660476
9,3,1,1,60,60,96364.0,96364.0,4115.844277710417,60,-48.01330925257015
9,4,1,1,60,60,96790.0,96790.0,4263.754234047923,60,-81.59616560155598
9,5,1,1,60,60,96639.0,96639.0,4215.855008950992,60,-44.07841066963046
9,6,1,1,60,60,97175.0,97175.0,4267.523639352142,60,-57.65434843011951
9,7,1,1,18,18,98050.5,98050.5,12545.462332022005,18,572.8668730650155
9,8,1,1,34,34,97140.0,97140.0,4758.603748711895,34,112.00504201680667
9,9,1,1,60,60,97097.0,97097.0,4058.827631065473,60,-37.42420116699084
9,10,1,1,60,60,97378.5,97378.5,3451.3971727092353,60,-63.33812170047236
9,12,1,1,60,60,96940.0,96940.0,4375.487691817103,60,-52.26651847735484
9,13,1,1,60,60,96194.0,96194.0,4031.4393563113144,60,-44.82117254792998
9,15,1,1,60,60,96803.0,96803.0,5074.216559717889,60,-76.82778549597114
9,16,1,1,60,60,96454.5,96454.5,5550.798619667416,60,-31.865434843011958
9,17,1,1,60,60,95589.0,95589.0,4338.763329105275,60,-24.89046957488193
9,18,1,1,60,60,95916.0,95916.0,4631.791147818052,60,-44.324173381494894
9,20,1,1,60,60,95942.0,95942.0,4124.608558588549,60,-56.875409836065565
9,21,1,1,60,60,96873.0,96873.0,4376.370669903947,60,-59.17891080855791
9,22,1,1,60,60,95537.5,95537.5,5026.35266882582,60,-20.349652681300366
9,67,1,1,60,60,97141.0,97141.0,4281.135522944726,60,-40.10405668241183
10,1,1,1,70,70,83442.0,83442.0,4220.40787486562,70,-20.18409587962557
10,2,1,1,70,70,84301.5,84301.5,4117.628658255595,70,-46.306324905957496
10,3,1,1,70,70,83767.0,83767.0,4272.626659519365,70,-31.255235762400478
10,4,1,1,15,15,84268.0,84268.0,18591.5947078499,15,1998.9964285714284
10,5,1,1,70,70,83933.5,83933.5,4102.451371798454,70,-31.604514040766325
10,6,1,1,70,70,84559.5,84559.5,3987.159428266972,70,-27.48634415186774
10,8,1,1,70,70,83559.5,83559.5,4527.656350241249,70,-30.44011897471787
10,9,1,1,70,70,84364.0,84364.0,4292.396883006304,70,-41.77443793193942
10,10,1,1,70,70,83968.5,83968.5,3920.6060486902925,70,-34.52854518414835
10,12,1,1,70,70,84443.5,84443.5,4155.067862655341,70,-36.44954947073746
10,15,1,1,70,70,84376.0,84376.0,4222.507009875436,70,-16.428483947161237
10,16,1,1,1,1,104266.0,104266.0,,1,
10,17,1,1,70,70,83690.0,83690.0,4512.056642615399,70,-35.097821712886024
10,18,1,1,70,70,84400.0,84400.0,3934.864404365842,70,-34.646907532149406
10,20,1,1,29,29,84679.0,84679.0,9692.490163851322,29,440.05911330049264
10,21,1,1,69,69,84811.0,84811.0,4300.8273679630065,69,-42.23730361709903
10,22,1,1,70,70,84510.0,84510.0,4014.8809020389276,70,-37.75582188784882
10,67,1,1,69,69,84677.0,84677.0,4813.357183013769,69,-34.69488491048593
10,153,1,1,69,69,84881.0,84881.0,4269.310629888121,69,-35.314249177932076
11,1,1,1,57,57,100006.0,100006.0,3663.64887452585,57,-37.51432460461497
11,2,1,1,57,57,100739.0,100739.0,3481.2136447618623,57,-57.22523982369721
11,3,1,1,57,57,100363.0,100363.0,3302.5890461719205,57,-48.96195229452946
11,4,1,1,57,57,100448.0,100448.0,3305.648056574507,57,-53.35033704952035
11,5,1,1,57,57,100203.0,100203.0,3179.0515054510756,57,-33.84113300492611
11,6,1,1,54,54,101328.5,101328.5,15995.778393535413,54,36.43445778540119
11,8,1,1,57,57,100211.0,100211.0,3275.25908931344,57,-41.943609022556416
11,9,1,1,57,57,100664.0,100664.0,3542.8809971582505,57,-72.22718434016078
11,10,1,1,57,57,100897.0,100897.0,8573.591336102758,57,-145.6495981332641
11,15,1,1,57,57,101204.0,101204.0,3221.936897707185,57,-78.48684210526312
11,16,1,1,57,57,100841.0,100841.0,3531.2245600476467,57,-61.28091781177082
11,17,1,1,57,57,100761.0,100761.0,3596.4536151450275,57,-43.23411978221417
11,18,1,1,57,57,100817.0,100817.0,3375.0056622063357,57,-58.390458905885446
11,20,1,1,23,23,101445.0,101445.0,5660.266143060473,23,75.17984189723317
11,21,1,1,57,57,101227.0,101227.0,3103.151185197962,57,-60.06877106559507
11,22,1,1,57,57,99962.0,99962.0,3179.775881806971,57,-37.553150116671034
11,67,1,1,41,41,101922.0,101922.0,13258.411994958098,41,-327.22526132404164
11,69,1,1,56,56,102649.5,102649.5,4645.193452383324,56,-35.57385509227615
11,153,1,1,56,56,102365.5,102365.5,3762.385503802181,56,-32.65030758714967
11,154,1,1,57,57,101219.0,101219.0,5924.443849938809,57,-114.38501425978745
12,2,1,1,44,44,108381.0,108381.0,17397.17184633919,44,-661.2952078928822
12,3,1,1,44,44,109088.5,109088.5,17131.682407749067,44,-643.7145172656799
12,4,1,1,26,26,109464.0,109464.0,22305.24461794027,26,-1192.7948717948714
12,5,1,1,44,44,109401.0,109401.0,16982.21395202855,44,-650.0748414376319
12,6,1,1,44,44,110129.0,110129.0,16769.586445587298,44,-682.4180408738547
12,8,1,1,44,44,108324.5,108324.5,17713.211958519005,44,-627.7787878787877
12,9,1,1,44,44,108673.5,108673.5,17512.43498081259,44,-644.1666666666666
12,10,1,1,44,44,109457.0,109457.0,17361.03427972043,44,-644.5062015503876
12,15,1,1,21,21,112106.0,112106.0,23913.00190133672,21,-2083.3961038961033
12,16,1,1,44,44,109435.5,109435.5,17017.45582135022,44,-678.542424242424
12,17,1,1,44,44,108926.5,108926.5,17365.791539910042,44,-643.6194503171247
12,20,1,1,44,44,108244.5,108244.5,17355.881403239015,44,-658.4197322057785
12,21,1,1,44,44,108425.5,108425.5,17782.346782617064,44,-630.921071176885
12,22,1,1,44,44,109562.5,109562.5,17017.940171810806,44,-659.6892177589853
12,67,1,1,44,44,109329.0,109329.0,16940.500695413662,44,-660.685905567301
12,69,1,1,44,44,110961.5,110961.5,16676.963303409153,44,-631.5155743481324
13,1,1,1,52,52,85345.5,85345.5,4667.730208101786,52,-32.217109194911636
13,2,1,1,53,53,86503.0,86503.0,5387.3479655203755,53,7.639493630059692
13,3,1,1,51,51,87570.0,87570.0,9177.976764014185,51,-106.18081447963804
13,4,1,1,53,53,86384.0,86384.0,4873.187469160109,53,-3.9284792775359185
13,5,1,1,53,53,86426.0,86426.0,4863.024108631591,53,-13.053378487340769
13,6,1,1,53,53,87142.0,87142.0,11585.007230770736,53,122.82752781809381
13,8,1,1,53,53,85732.0,85732.0,4850.638722399295,53,10.852281890017737
13,9,1,1,15,15,88273.0,88273.0,7194.829699827772,15,63.6571428571428
13,10,1,1,53,53,87063.0,87063.0,11659.328438172271,53,120.57700370907915
13,15,1,1,52,52,87209.5,87209.5,3807.9568724723445,52,-28.29535558780846
13,16,1,1,53,53,85721.0,85721.0,4981.0956469412195,53,2.4932268988872797
13,17,1,1,52,52,87270.0,87270.0,3962.3015118887774,52,-70.90852044736616
13,18,1,1,53,53,85623.0,85623.0,3693.5082868685863,53,-46.48056765037897
13,20,1,1,53,53,86574.0,86574.0,5647.526361674246,53,4.58039025963555
13,21,1,1,53,53,86938.0,86938.0,4803.478306430491,53,-9.008708272859199
13,22,1,1,53,53,85622.0,85622.0,3630.7113436167915,53,-35.757781003064046
13,24,1,1,22,22,86844.0,86844.0,1877.9270624675657,22,-159.8396386222473
13,67,1,1,19,19,88393.0,88393.0,3394.6070998825608,19,-277.93333333333317
13,154,1,1,52,52,87618.0,87618.0,4419.244583726883,52,-40.20174165457186
14,1,1,1,61,61,109233.0,109233.0,14986.192969592305,61,-89.05282919090428
14,2,1,1,19,19,113684.0,113684.0,4941.876252471004,19,-371.4929824561402
14,3,1,1,61,61,110415.0,110415.0,14408.682647186122,61,-94.54135378106821
14,4,1,1,61,61,109874.0,109874.0,14361.184553503283,61,-103.64891591750397
14,5,1,1,61,61,110160.0,110160.0,13696.53411206865,61,-110.59994711792703
14,6,1,1,61,61,110717.0,110717.0,13124.031621647782,61,-101.9730301427816
14,8,1,1,61,61,111284.0,111284.0,12118.695234417755,61,-106.91893178212587
14,9,1,1,61,61,110935.0,110935.0,12720.713294195211,61,-98.96060285563193
14,10,1,1,61,61,109628.0,109628.0,13393.334105079031,61,-107.13775780010576
14,15,1,1,61,61,112699.0,112699.0,9836.815572291607,61,-130.10925436277103
14,16,1,1,23,23,113972.0,113972.0,22032.361316253875,23,1766.9179841897228
14,17,1,1,45,45,110860.0,110860.0,14571.291067913595,45,65.8179183135705
14,18,1,1,61,61,110278.0,110278.0,13620.588602484922,61,-109.20750925436276
14,20,1,1,61,61,109496.0,109496.0,14208.202112721943,61,-97.62855631940772
14,21,1,1,61,61,113043.0,113043.0,9445.297216596002,61,-144.03003701745112
14,22,1,1,61,61,110098.0,110098.0,12971.33562850918,61,-108.17546271813858
14,24,1,1,61,61,112997.0,112997.0,9268.35160976832,61,-130.96599682707563
14,67,1,1,47,47,111982.0,111982.0,14261.79729187207,47,102.29093432007397
14,153,1,1,47,47,113790.0,113790.0,10641.28011798821,47,29.116327474560585
14,154,1,1,3,3,130396.0,130396.0,8644.29362836162,3,1531.5000000000002
15,1,1,1,53,53,94114.0,94114.0,17751.852528034025,53,447.7016610224158
15,2,1,1,53,53,94421.0,94421.0,16256.366623384942,53,419.46669891952916
15,3,1,1,53,53,94665.0,94665.0,17152.6538170437,53,393.3595387840671
15,4,1,1,53,53,95288.0,95288.0,14890.778388031013,53,331.19263022093213
15,5,1,1,53,53,95037.0,95037.0,14893.761742140234,53,360.82615707144015
15,6,1,1,53,53,95579.0,95579.0,14322.810512771599,53,325.48903402676984
15,8,1,1,53,53,94457.0,94457.0,16491.936845407738,53,405.1786002257701
15,9,1,1,53,53,95166.0,95166.0,15303.358870257907,53,369.52628608288984
15,15,1,1,53,53,94006.0,94006.0,18014.674879350674,53,445.5939364618611
15,16,1,1,53,53,95034.0,95034.0,14881.546424165763,53,322.82954362199644
15,17,1,1,51,51,95699.0,95699.0,20373.993484332124,51,200.9229864253393
15,18,1,1,53,53,94613.0,94613.0,15741.284206721448,53,364.51386873084994
15,20,1,1,53,53,93593.0,93593.0,19360.868689878185,53,470.67908401870676
15,21,1,1,53,53,95232.0,95232.0,14918.270757061191,53,331.10159651669085
15,22,1,1,53,53,94633.0,94633.0,15800.444610392036,53,394.67610062893084
15,24,1,1,53,53,95711.0,95711.0,13267.74621119477,53,315.2401225608773
15,67,1,1,11,11,95997.0,95997.0,6098.605946518361,11,132.03636363636357
15,153,1,1,43,43,95240.0,95240.0,3908.718058876515,43,-76.11794019933551
15,154,1,1,52,52,96281.5,96281.5,17866.357249704193,52,436.11252454537674
16,1,1,1,71,71,75155.0,75155.0,10643.89746335726,71,-229.78095238095253
16,2,1,1,21,21,75737.0,75737.0,17184.13465518759,21,-1803.985714285714
16,3,1,1,27,27,74836.0,74836.0,16427.259821125648,27,-932.2344322344325
16,5,1,1,71,71,75430.0,75430.0,11009.900442607866,71,-195.79956405097266
16,6,1,1,30,30,75551.0,75551.0,15030.87834330596,30,-970.2231368186872
16,8,1,1,71,71,75360.0,75360.0,10570.222153761926,71,-238.63853118712282
16,9,1,1,71,71,74729.0,74729.0,10617.736115941409,71,-214.3597920858485
16,17,1,1,71,71,74572.0,74572.0,10904.90756066459,71,-205.21837692823618
16,18,1,1,71,71,75017.0,75017.0,10603.037274757615,71,-220.96099932930932
16,20,1,1,71,71,75052.0,75052.0,10691.18052695584,71,-225.38299798792767
16,21,1,1,71,71,75856.0,75856.0,10363.788916425567,71,-223.65848423876608
16,22,1,1,71,71,75030.0,75030.0,11009.76823742676,71,-185.90204560697532
16,24,1,1,71,71,75924.0,75924.0,10618.574520920309,71,-224.80070422535218
16,67,1,1,71,71,75052.0,75052.0,10684.380778713721,71,-219.35315224681435
16,153,1,1,70,70,75759.0,75759.0,10570.770194521445,70,-232.4234275216515
16,154,1,1,70,70,75730.0,75730.0,10568.697468415028,70,-221.1334091505555
16,155,1,1,71,71,75428.0,75428.0,10662.874664378707,71,-205.43393695506387
17,1,1,1,20,20,101483.5,101483.5,6159.828419517441,20,244.3067669172933
17,2,1,1,55,55,101632.0,101632.0,5189.187635052767,55,-46.64624819624822
17,3,1,1,55,55,102119.0,102119.0,5294.914069497919,55,-51.74891774891778
17,4,1,1,55,55,103023.0,103023.0,4368.449923254991,55,-81.00382395382397
17,5,1,1,55,55,102640.0,102640.0,4447.098083655966,55,-60.21810966810971
17,6,1,1,55,55,102699.0,102699.0,4483.806864182063,55,-76.772582972583
17,8,1,1,55,55,102505.0,102505.0,4552.131774408832,55,-64.30389610389611
17,9,1,1,55,55,102018.0,102018.0,5261.718694898315,55,-38.84978354978358
17,15,1,1,55,55,101847.0,101847.0,5344.805114985175,55,-46.26580086580086
17,16,1,1,54,54,103035.0,103035.0,5997.439974965937,54,-83.16009148084608
17,17,1,1,55,55,101612.0,101612.0,5178.972908327016,55,-9.905339105339108
17,18,1,1,55,55,101588.0,101588.0,5385.511364257386,55,-31.00194805194806
17,20,1,1,55,55,101404.0,101404.0,5115.7392675811825,55,-4.811255411255439
17,21,1,1,54,54,103046.5,103046.5,5000.8051380054685,54,-66.92696779111873
17,22,1,1,55,55,101796.0,101796.0,5300.549617458368,55,-40.182034632034636
17,24,1,1,55,55,103277.0,103277.0,4664.366768184952,55,-51.794516594516594
17,67,1,1,55,55,101959.0,101959.0,5475.449587678199,55,-57.13492063492062
17,153,1,1,18,18,104099.0,104099.0,6995.5248993658115,18,-106.63467492260042
17,154,1,1,54,54,103394.5,103394.5,4578.990981134485,54,-61.98902229845634
17,155,1,1,55,55,102144.0,102144.0,4517.384819569922,55,-67.18816738816746
18,1,1,1,58,58,88665.5,88665.5,20990.35684514173,58,67.77261681380541
18,2,1,1,58,58,89388.0,89388.0,20212.29842329489,58,45.468331846565555
18,3,1,1,58,58,89585.0,89585.0,18957.199698320324,58,42.79199606262887
18,4,1,1,58,58,90668.5,90668.5,19640.823974219296,58,21.385985419422347
18,5,1,1,58,58,89442.5,89442.5,21826.401775727925,58,79.00046141068624
18,6,1,1,57,57,91704.0,91704.0,22953.24417814132,57,105.0101114856105
18,7,1,1,55,55,91329.0,91329.0,17491.807452179084,55,18.686507936508093
18,8,1,1,53,53,90511.0,90511.0,19536.83114449117,53,154.3776003870343
18,9,1,1,47,47,90473.0,90473.0,20625.533825469076,47,251.9124653098982
18,10,1,1,43,43,91464.0,91464.0,16196.621071165539,43,-191.90667472062827
18,11,1,1,32,32,92372.5,92372.5,15457.854760815017,32,-91.03335777126105
18,12,1,1,30,30,92745.5,92745.5,17153.907510213685,30,-1.3837597330368423
18,13,1,1,29,29,90567.0,90567.0,19054.659272217268,29,-343.7773399014781
18,14,1,1,25,25,90391.0,90391.0,14746.783805630299,25,-756.1576923076921
18,15,1,1,19,19,89872.0,89872.0,15944.365077700468,19,-1511.778947368421
18,16,1,1,8,8,93209.5,93209.5,23622.32130505564,8,-7093.7023809523835
